name,ra,dec,category,detail,instrument
,316.3322916666666,7.069305555555555,Literature,SAGA_Milky_Way,
,316.36125,5.958333333333334,Literature,SAGA_Milky_Way,
,316.93749999999994,-31.05666666666667,Literature,SAGA_Milky_Way,
,316.93249999999995,-5.565833333333333,Literature,SAGA_Milky_Way,
,317.0916666666666,39.671388888888885,Literature,SAGA_Milky_Way,
,317.29458333333326,30.37638888888889,Literature,SAGA_Milky_Way,
,317.4969583333333,26.615250000000003,Literature,SAGA_Milky_Way,
,317.55958333333336,20.74361111111111,Literature,SAGA_Milky_Way,
,48.69679166666666,8.980805555555555,Literature,SAGA_Milky_Way,
,317.5783333333333,52.43055555555555,Literature,SAGA_Milky_Way,
,317.998,24.168166666666668,Literature,SAGA_Milky_Way,
,317.99595833333325,17.727749999999997,Literature,SAGA_Milky_Way,
,318.41445833333324,-9.628258333333333,Literature,SAGA_Milky_Way,
,318.24016666666665,30.8095,Literature,SAGA_Milky_Way,
,319.1352916666666,9.393833333333333,Literature,SAGA_Milky_Way,
,319.655,8.959722222222222,Literature,SAGA_Milky_Way,
,320.2324166666666,3.11825,Literature,SAGA_Milky_Way,
,320.26829166666664,23.855972222222224,Literature,SAGA_Milky_Way,
,321.61083333333335,-65.36611111111111,Literature,SAGA_Milky_Way,
,321.67875,5.441666666666667,Literature,SAGA_Milky_Way,
,49.633333333333326,38.45861111111111,Literature,SAGA_Milky_Way,
,321.6072916666666,43.11938888888889,Literature,SAGA_Milky_Way,
,322.05812499999996,-11.568277777777778,Literature,SAGA_Milky_Way,
,321.31999999999994,70.47752777777778,Literature,SAGA_Milky_Way,
,322.3675,-3.515277777777778,Literature,SAGA_Milky_Way,
,322.1808333333333,26.56972222222222,Literature,SAGA_Milky_Way,
,322.53499999999997,12.270555555555557,Literature,SAGA_Milky_Way,
,49.612916666666656,15.177222222222222,Literature,SAGA_Milky_Way,
,323.80708333333325,-34.32972222222222,Literature,SAGA_Milky_Way,
,323.25445833333333,62.00244444444444,Literature,SAGA_Milky_Way,
,324.3584583333333,-27.635194444444444,Literature,SAGA_Milky_Way,
,324.222125,5.814861111111111,Literature,SAGA_Milky_Way,
,49.840416666666655,3.3701944444444445,Literature,SAGA_Milky_Way,
,325.38691666666665,-14.047611111111111,Literature,SAGA_Milky_Way,
,326.0995833333333,-11.773055555555556,Literature,SAGA_Milky_Way,
,326.13041666666663,14.771944444444445,Literature,SAGA_Milky_Way,
,326.53891666666664,-15.244388888888889,Literature,SAGA_Milky_Way,
,50.14041666666667,12.346666666666668,Literature,SAGA_Milky_Way,
,327.64462499999996,-24.186583333333335,Literature,SAGA_Milky_Way,
,328.1245833333333,28.79361111111111,Literature,SAGA_Milky_Way,
,328.2722916666666,20.93052777777778,Literature,SAGA_Milky_Way,
,328.6083333333333,-30.256666666666668,Literature,SAGA_Milky_Way,
,328.6876666666666,32.32855555555556,Literature,SAGA_Milky_Way,
,329.66999999999996,29.8125,Literature,SAGA_Milky_Way,
,329.66999999999996,29.8125,Literature,SAGA_Milky_Way,
,330.5058333333333,23.495555555555555,Literature,SAGA_Milky_Way,
,331.4754166666666,27.966944444444444,Literature,SAGA_Milky_Way,
,329.55366666666663,82.86949999999999,Literature,SAGA_Milky_Way,
,331.75279166666667,25.34511111111111,Literature,SAGA_Milky_Way,
,50.82374999999999,-7.794083333333333,Literature,SAGA_Milky_Way,
,332.3744583333333,-7.548666666666667,Literature,SAGA_Milky_Way,
,332.4226666666666,-13.605416666666667,Literature,SAGA_Milky_Way,
,332.3679166666666,46.920833333333334,Literature,SAGA_Milky_Way,
,332.23208333333326,70.24027777777778,Literature,SAGA_Milky_Way,
,332.79962499999993,36.25633333333333,Literature,SAGA_Milky_Way,
,333.0558333333333,8.460555555555555,Literature,SAGA_Milky_Way,
,333.1812499999999,-6.468888888888889,Literature,SAGA_Milky_Way,
,332.9532083333333,56.83936111111112,Literature,SAGA_Milky_Way,
,333.26333333333326,33.60333333333333,Literature,SAGA_Milky_Way,
,333.51124999999996,5.7747222222222225,Literature,SAGA_Milky_Way,
,333.58349999999996,18.02038888888889,Literature,SAGA_Milky_Way,
,333.98754166666663,-31.860694444444444,Literature,SAGA_Milky_Way,
,333.9755833333333,54.672888888888885,Literature,SAGA_Milky_Way,
,336.15366666666665,-72.25541666666666,Literature,SAGA_Milky_Way,
,335.09937499999995,46.41825,Literature,SAGA_Milky_Way,
,335.09937499999995,46.41825,Literature,SAGA_Milky_Way,
,335.8839583333333,-7.194416666666667,Literature,SAGA_Milky_Way,
,336.68041666666664,36.769999999999996,Literature,SAGA_Milky_Way,
,338.03291666666667,-31.173583333333333,Literature,SAGA_Milky_Way,
,338.01374999999996,-21.599083333333333,Literature,SAGA_Milky_Way,
,338.4460833333333,-42.05383333333333,Literature,SAGA_Milky_Way,
,338.9090416666666,5.373388888888888,Literature,SAGA_Milky_Way,
,338.62874999999997,63.819722222222225,Literature,SAGA_Milky_Way,
,339.28349999999995,-40.510666666666665,Literature,SAGA_Milky_Way,
,339.49399999999997,-22.64436111111111,Literature,SAGA_Milky_Way,
,339.4390833333333,-4.228055555555556,Literature,SAGA_Milky_Way,
,339.46791666666667,14.986388888888888,Literature,SAGA_Milky_Way,
,339.5483333333333,45.82777777777778,Literature,SAGA_Milky_Way,
,339.65874999999994,33.544999999999995,Literature,SAGA_Milky_Way,
,339.9615416666666,4.116111111111111,Literature,SAGA_Milky_Way,
,340.49749999999995,-20.784166666666668,Literature,SAGA_Milky_Way,
,340.4002083333333,41.54911111111111,Literature,SAGA_Milky_Way,
,340.22795833333333,66.52344444444445,Literature,SAGA_Milky_Way,
,340.9612499999999,3.8869444444444445,Literature,SAGA_Milky_Way,
,341.08124999999995,51.44972222222222,Literature,SAGA_Milky_Way,
,341.70037499999995,-31.872055555555555,Literature,SAGA_Milky_Way,
,341.67324999999994,12.172888888888888,Literature,SAGA_Milky_Way,
,341.5849166666666,50.20997222222223,Literature,SAGA_Milky_Way,
,342.12262499999997,-46.064027777777774,Literature,SAGA_Milky_Way,
,342.32333333333327,50.97666666666667,Literature,SAGA_Milky_Way,
,342.6295416666666,-6.913777777777778,Literature,SAGA_Milky_Way,
,342.44295833333325,55.90277777777778,Literature,SAGA_Milky_Way,
,342.6914166666666,1.8651666666666669,Literature,SAGA_Milky_Way,
,342.8598333333333,13.969972222222223,Literature,SAGA_Milky_Way,
,343.10029166666664,9.835666666666667,Literature,SAGA_Milky_Way,
,341.88283333333334,83.69702777777778,Literature,SAGA_Milky_Way,
,343.50833333333327,34.198611111111106,Literature,SAGA_Milky_Way,
,344.36658333333327,20.768833333333333,Literature,SAGA_Milky_Way,
,344.56458333333325,-2.395277777777778,Literature,SAGA_Milky_Way,
,344.83104166666664,12.192333333333334,Literature,SAGA_Milky_Way,
,345.06791666666663,-52.82194444444445,Literature,SAGA_Milky_Way,
,345.77074999999996,20.918583333333334,Literature,SAGA_Milky_Way,
,345.98875,-4.795,Literature,SAGA_Milky_Way,
,346.2508333333333,4.2252777777777775,Literature,SAGA_Milky_Way,
,346.3970833333333,20.240833333333335,Literature,SAGA_Milky_Way,
,346.27537499999994,68.41705555555556,Literature,SAGA_Milky_Way,
,346.9390833333333,49.29577777777778,Literature,SAGA_Milky_Way,
,347.1640416666666,-15.053305555555557,Literature,SAGA_Milky_Way,
,347.17875,-18.751944444444444,Literature,SAGA_Milky_Way,
,347.39624999999995,1.9261111111111109,Literature,SAGA_Milky_Way,
,347.60583333333335,-13.309444444444445,Literature,SAGA_Milky_Way,
,347.8524583333333,-16.25111111111111,Literature,SAGA_Milky_Way,
,347.7086666666666,45.512277777777776,Literature,SAGA_Milky_Way,
,348.376,-17.369083333333332,Literature,SAGA_Milky_Way,
,348.3207499999999,57.16836111111111,Literature,SAGA_Milky_Way,
,348.531125,-8.924333333333333,Literature,SAGA_Milky_Way,
,348.53175,-8.931333333333333,Literature,SAGA_Milky_Way,
,54.10874999999999,67.95222222222222,Literature,SAGA_Milky_Way,
,348.6083333333333,43.698055555555555,Literature,SAGA_Milky_Way,
,348.0397499999999,82.39461111111112,Literature,SAGA_Milky_Way,
,348.92375,31.675555555555558,Literature,SAGA_Milky_Way,
,348.97416666666663,34.687777777777775,Literature,SAGA_Milky_Way,
,349.0756666666666,30.670194444444444,Literature,SAGA_Milky_Way,
,349.2914166666667,3.282277777777778,Literature,SAGA_Milky_Way,
,349.271,-13.850999999999999,Literature,SAGA_Milky_Way,
,349.271,-13.850999999999999,Literature,SAGA_Milky_Way,
,349.271,-13.850999999999999,Literature,SAGA_Milky_Way,
,349.1762499999999,53.21361111111111,Literature,SAGA_Milky_Way,
,349.1762499999999,53.21361111111111,Literature,SAGA_Milky_Way,
,350.0658333333333,-3.9191666666666665,Literature,SAGA_Milky_Way,
,350.22191666666663,38.18233333333333,Literature,SAGA_Milky_Way,
,350.431625,-49.48752777777778,Literature,SAGA_Milky_Way,
,349.861,79.00352777777778,Literature,SAGA_Milky_Way,
,350.40212499999996,44.09788888888889,Literature,SAGA_Milky_Way,
,350.4352083333333,45.17605555555555,Literature,SAGA_Milky_Way,
,53.23266666666666,-9.45825,Literature,SAGA_Milky_Way,
,351.42333333333335,-23.93888888888889,Literature,SAGA_Milky_Way,
,351.8186666666666,-26.982833333333332,Literature,SAGA_Milky_Way,
,351.65416666666664,56.88666666666666,Literature,SAGA_Milky_Way,
,351.7916666666666,54.86638888888889,Literature,SAGA_Milky_Way,
,352.3836666666666,-4.53275,Literature,SAGA_Milky_Way,
,352.36999999999995,30.43277777777778,Literature,SAGA_Milky_Way,
,352.8225416666666,39.23619444444444,Literature,SAGA_Milky_Way,
,352.84254166666665,59.165527777777775,Literature,SAGA_Milky_Way,
,352.8812499999999,-4.0874999999999995,Literature,SAGA_Milky_Way,
,352.8320833333333,52.410555555555554,Literature,SAGA_Milky_Way,
,353.41749999999996,-53.658055555555556,Literature,SAGA_Milky_Way,
,353.87037499999997,31.017166666666665,Literature,SAGA_Milky_Way,
,353.85670833333324,31.161305555555554,Literature,SAGA_Milky_Way,
,354.4937083333333,46.19944444444444,Literature,SAGA_Milky_Way,
,354.5012499999999,48.99638888888889,Literature,SAGA_Milky_Way,
,354.98749999999995,5.626388888888889,Literature,SAGA_Milky_Way,
,355.1725,-34.69611111111111,Literature,SAGA_Milky_Way,
,53.83029166666667,11.396749999999999,Literature,SAGA_Milky_Way,
,53.7925,5.7138888888888895,Literature,SAGA_Milky_Way,
,355.8954166666666,-7.923333333333334,Literature,SAGA_Milky_Way,
,355.86249999999995,58.08027777777778,Literature,SAGA_Milky_Way,
,356.32333333333327,-61.911944444444444,Literature,SAGA_Milky_Way,
,54.01324999999999,16.467416666666665,Literature,SAGA_Milky_Way,
,357.33874999999995,23.874444444444446,Literature,SAGA_Milky_Way,
,357.6841666666666,41.82777777777778,Literature,SAGA_Milky_Way,
,358.27874999999995,2.331111111111111,Literature,SAGA_Milky_Way,
,359.04749999999996,59.7675,Literature,SAGA_Milky_Way,
,359.5283749999999,50.44766666666666,Literature,SAGA_Milky_Way,
,54.21824999999999,0.40166666666666667,Literature,SAGA_Milky_Way,
,0.5423333333333332,27.08225,Literature,SAGA_Milky_Way,
,0.5334166666666667,-2.8200833333333333,Literature,SAGA_Milky_Way,
,54.73833333333333,42.538333333333334,Literature,SAGA_Milky_Way,
,1.224,34.65980555555556,Literature,SAGA_Milky_Way,
,54.46862499999999,5.641305555555555,Literature,SAGA_Milky_Way,
,55.357083333333335,50.82166666666667,Literature,SAGA_Milky_Way,
,54.90958333333332,-4.148333333333333,Literature,SAGA_Milky_Way,
,55.09193925979582,-3.216979102691389,Literature,SAGA_Milky_Way,
,285.1805416666666,19.074555555555555,Literature,SAGA_Milky_Way,
,55.94875,42.60336111111111,Literature,SAGA_Milky_Way,
,288.8097916666666,19.609361111111113,Literature,SAGA_Milky_Way,
,294.5502916666666,16.807111111111112,Literature,SAGA_Milky_Way,
,50.47816666666667,52.33152777777778,Literature,SAGA_Milky_Way,
,71.015,52.981611111111114,Literature,SAGA_Milky_Way,
,107.62412499999999,53.251777777777775,Literature,SAGA_Milky_Way,
,124.84404166666666,54.086000000000006,Literature,SAGA_Milky_Way,
,145.58116666666666,53.47394444444445,Literature,SAGA_Milky_Way,
,179.9960833333333,51.77155555555555,Literature,SAGA_Milky_Way,
,56.71999999999999,41.85944444444445,Literature,SAGA_Milky_Way,
,56.75883333333332,41.42725,Literature,SAGA_Milky_Way,
,56.75883333333332,41.42725,Literature,SAGA_Milky_Way,
,278.482375,51.71913888888889,Literature,SAGA_Milky_Way,
,333.69654166666663,50.78761111111111,Literature,SAGA_Milky_Way,
,77.11116666666666,55.42005555555556,Literature,SAGA_Milky_Way,
,144.2063333333333,57.91138888888889,Literature,SAGA_Milky_Way,
,148.16116666666667,57.91630555555555,Literature,SAGA_Milky_Way,
,56.98349999999999,-30.16788888888889,Literature,SAGA_Milky_Way,
,351.66954166666665,58.757,Literature,SAGA_Milky_Way,
,55.92745833333333,-72.6091111111111,Literature,SAGA_Milky_Way,
,57.53704166666666,6.620694444444445,Literature,SAGA_Milky_Way,
,77.48666666666666,5.557611111111111,Literature,SAGA_Milky_Way,
,58.023333333333326,22.67163888888889,Literature,SAGA_Milky_Way,
,58.76599999999999,61.166805555555555,Literature,SAGA_Milky_Way,
,57.97725,-3.8196388888888886,Literature,SAGA_Milky_Way,
,81.366125,32.41191666666666,Literature,SAGA_Milky_Way,
,58.90449999999999,52.22683333333334,Literature,SAGA_Milky_Way,
,60.331749999999985,76.15936111111111,Literature,SAGA_Milky_Way,
,58.616791666666664,16.61605555555556,Literature,SAGA_Milky_Way,
,2.21175,86.78788888888889,Literature,SAGA_Milky_Way,
,84.86429166666667,3.95075,Literature,SAGA_Milky_Way,
,58.49774999999999,-23.137083333333333,Literature,SAGA_Milky_Way,
,86.41824999999999,14.688916666666668,Literature,SAGA_Milky_Way,
,90.81191666666665,19.360750000000003,Literature,SAGA_Milky_Way,
,90.81191666666665,19.360750000000003,Literature,SAGA_Milky_Way,
,91.48974999999999,7.317527777777777,Literature,SAGA_Milky_Way,
,61.850083333333316,75.17505555555556,Literature,SAGA_Milky_Way,
,60.65312499999998,-0.26891666666666664,Literature,SAGA_Milky_Way,
,62.395999999999994,69.54138888888889,Literature,SAGA_Milky_Way,
,61.08458333333332,-4.655,Literature,SAGA_Milky_Way,
,61.334416666666655,22.008916666666668,Literature,SAGA_Milky_Way,
,60.43583333333333,-57.206944444444446,Literature,SAGA_Milky_Way,
,62.152583333333325,38.03975,Literature,SAGA_Milky_Way,
,1.3425416666666665,8.787805555555556,Literature,SAGA_Milky_Way,
,7.395208333333333,-32.569,Literature,SAGA_Milky_Way,
,60.218333333333334,-75.60305555555556,Literature,SAGA_Milky_Way,
,101.52104166666666,32.55566666666667,Literature,SAGA_Milky_Way,
,63.095416666666665,37.71222222222222,Literature,SAGA_Milky_Way,
,7.803750000000001,69.78527777777778,Literature,SAGA_Milky_Way,
,63.85745833333333,6.199638888888889,Literature,SAGA_Milky_Way,
,63.86999999999999,6.186861111111111,Literature,SAGA_Milky_Way,
,65.05404166666666,19.233472222222222,Literature,SAGA_Milky_Way,
,83.32483333333332,-47.93716666666666,Literature,SAGA_Milky_Way,
,66.70625,58.24055555555556,Literature,SAGA_Milky_Way,
,65.72916666666664,-37.26361111111111,Literature,SAGA_Milky_Way,
,7.820416666666667,-16.794722222222223,Literature,SAGA_Milky_Way,
,66.85291666666666,46.85316666666667,Literature,SAGA_Milky_Way,
,70.12583333333333,35.21555555555556,Literature,SAGA_Milky_Way,
,66.66716666666666,16.74688888888889,Literature,SAGA_Milky_Way,
,67.20125,17.285472222222225,Literature,SAGA_Milky_Way,
,69.20099999999998,27.132194444444444,Literature,SAGA_Milky_Way,
,71.17524999999999,25.936,Literature,SAGA_Milky_Way,
,63.64791666666666,22.351111111111113,Literature,SAGA_Milky_Way,
,67.58358333333332,28.131888888888888,Literature,SAGA_Milky_Way,
,63.29566666666667,16.76683333333333,Literature,SAGA_Milky_Way,
,64.58029166666665,16.08833333333333,Literature,SAGA_Milky_Way,
,68.30908333333332,46.698249999999994,Literature,SAGA_Milky_Way,
,68.60820833333332,12.734222222222222,Literature,SAGA_Milky_Way,
,68.64712499999999,15.50461111111111,Literature,SAGA_Milky_Way,
,68.98016666666666,16.509305555555557,Literature,SAGA_Milky_Way,
,69.05816666666665,21.53655555555556,Literature,SAGA_Milky_Way,
,69.38329166666666,15.146444444444445,Literature,SAGA_Milky_Way,
,68.91683333333332,-42.00155,Literature,SAGA_Milky_Way,
,70.70916666666666,66.73583333333333,Literature,SAGA_Milky_Way,
,69.54508333333331,-14.304027777777778,Literature,SAGA_Milky_Way,
,69.90208333333334,13.123111111111111,Literature,SAGA_Milky_Way,
,70.45941666666667,38.28019444444444,Literature,SAGA_Milky_Way,
,70.32858333333333,20.901527777777776,Literature,SAGA_Milky_Way,
,154.31199999999998,-52.488527777777776,Literature,SAGA_Milky_Way,
,69.59333333333332,-65.41600000000001,Literature,SAGA_Milky_Way,
,8.309624999999999,-10.728527777777778,Literature,SAGA_Milky_Way,
,71.90120833333333,-16.934444444444445,Literature,SAGA_Milky_Way,
,72.15158333333332,-5.674055555555556,Literature,SAGA_Milky_Way,
,71.95658333333333,-30.02036111111111,Literature,SAGA_Milky_Way,
,72.46004166666665,6.961277777777778,Literature,SAGA_Milky_Way,
,72.42583333333333,-13.769722222222223,Literature,SAGA_Milky_Way,
,8.623749999999998,47.91555555555556,Literature,SAGA_Milky_Way,
,73.04124999999999,-27.06416666666667,Literature,SAGA_Milky_Way,
,74.497375,34.268027777777775,Literature,SAGA_Milky_Way,
,8.710791666666665,-21.882166666666667,Literature,SAGA_Milky_Way,
,75.20416666666667,-5.753666666666667,Literature,SAGA_Milky_Way,
,73.79666666666667,-74.93686111111111,Literature,SAGA_Milky_Way,
,76.86254166666666,18.645055555555555,Literature,SAGA_Milky_Way,
,2.0195833333333333,53.79611111111111,Literature,SAGA_Milky_Way,
,296.398375,30.01022222222222,Literature,SAGA_Milky_Way,
,77.18208333333332,-4.456194444444445,Literature,SAGA_Milky_Way,
,77.50866666666667,-7.07175,Literature,SAGA_Milky_Way,
,78.32270833333332,37.33730555555556,Literature,SAGA_Milky_Way,
,78.32270833333332,37.33730555555556,Literature,SAGA_Milky_Way,
,77.94354166666666,4.403527777777778,Literature,SAGA_Milky_Way,
,77.70649999999999,-37.81747222222223,Literature,SAGA_Milky_Way,
,293.1329166666667,26.390555555555554,Literature,SAGA_Milky_Way,
,306.1892083333333,25.051972222222222,Literature,SAGA_Milky_Way,
,9.213666666666665,-24.49661111111111,Literature,SAGA_Milky_Way,
,78.27199999999999,-59.64563888888889,Literature,SAGA_Milky_Way,
,9.946666666666665,82.49388888888889,Literature,SAGA_Milky_Way,
,79.78529166666665,40.09905555555556,Literature,SAGA_Milky_Way,
,79.78529166666665,40.09905555555556,Literature,SAGA_Milky_Way,
,295.46824999999995,23.378,Literature,SAGA_Milky_Way,
,9.487458333333333,47.40772222222222,Literature,SAGA_Milky_Way,
,302.7006666666666,23.965138888888887,Literature,SAGA_Milky_Way,
,80.90991666666666,17.32411111111111,Literature,SAGA_Milky_Way,
,81.10608333333333,17.38352777777778,Literature,SAGA_Milky_Way,
,81.10608333333333,17.38352777777778,Literature,SAGA_Milky_Way,
,9.588333333333333,19.705,Literature,SAGA_Milky_Way,
,9.638958333333331,29.31175,Literature,SAGA_Milky_Way,
,9.632916666666665,-8.309166666666668,Literature,SAGA_Milky_Way,
,83.14083333333332,57.221111111111114,Literature,SAGA_Milky_Way,
,84.3895,74.68877777777779,Literature,SAGA_Milky_Way,
,9.80525,3.1339166666666665,Literature,SAGA_Milky_Way,
,82.80741666666665,15.773444444444445,Literature,SAGA_Milky_Way,
,9.840875,21.25047222222222,Literature,SAGA_Milky_Way,
,83.49999999999999,15.584444444444445,Literature,SAGA_Milky_Way,
,82.96708333333332,-38.556666666666665,Literature,SAGA_Milky_Way,
,84.10416666666666,32.00361111111111,Literature,SAGA_Milky_Way,
,84.54941666666664,51.44575,Literature,SAGA_Milky_Way,
,85.33470833333334,53.48105555555556,Literature,SAGA_Milky_Way,
,84.43591666666666,-28.689694444444445,Literature,SAGA_Milky_Way,
,10.205291666666664,40.18716666666666,Literature,SAGA_Milky_Way,
,85.44479166666666,22.870361111111112,Literature,SAGA_Milky_Way,
,82.97087499999999,-76.34097222222222,Literature,SAGA_Milky_Way,
,85.07249999999999,-19.22722222222222,Literature,SAGA_Milky_Way,
,10.136666666666665,-23.805,Literature,SAGA_Milky_Way,
,86.37445833333332,52.16108333333333,Literature,SAGA_Milky_Way,
,86.50787499999998,37.284638888888885,Literature,SAGA_Milky_Way,
,86.29025,-26.991777777777777,Literature,SAGA_Milky_Way,
,86.64545833333332,1.1681944444444445,Literature,SAGA_Milky_Way,
,87.14558333333332,-4.0946388888888885,Literature,SAGA_Milky_Way,
,10.424999999999999,20.136944444444445,Literature,SAGA_Milky_Way,
,87.49541666666666,12.280000000000001,Literature,SAGA_Milky_Way,
,87.83041666666665,-20.879083333333334,Literature,SAGA_Milky_Way,
,88.59575,20.276166666666665,Literature,SAGA_Milky_Way,
,88.75816666666667,-0.5079722222222223,Literature,SAGA_Milky_Way,
,92.55324999999999,81.51283333333333,Literature,SAGA_Milky_Way,
,2.170416666666666,36.62722222222222,Literature,SAGA_Milky_Way,
,89.35749999999999,21.980833333333333,Literature,SAGA_Milky_Way,
,89.10120833333332,-14.167694444444443,Literature,SAGA_Milky_Way,
,88.52520833333332,-63.08963888888889,Literature,SAGA_Milky_Way,
,90.05741666666665,4.835527777777777,Literature,SAGA_Milky_Way,
,91.53541666666665,35.38777777777778,Literature,SAGA_Milky_Way,
,10.987874999999999,-7.533611111111111,Literature,SAGA_Milky_Way,
,91.66866666666665,15.542111111111112,Literature,SAGA_Milky_Way,
,91.78833333333331,16.55611111111111,Literature,SAGA_Milky_Way,
,91.26499999999999,-32.994166666666665,Literature,SAGA_Milky_Way,
,11.270375,1.7855277777777776,Literature,SAGA_Milky_Way,
,93.00237499999999,6.783083333333333,Literature,SAGA_Milky_Way,
,93.30208333333333,10.62713888888889,Literature,SAGA_Milky_Way,
,93.71199999999999,19.156444444444443,Literature,SAGA_Milky_Way,
,11.363166666666666,-9.54438888888889,Literature,SAGA_Milky_Way,
,11.369541666666665,-12.880805555555556,Literature,SAGA_Milky_Way,
,93.89279166666667,-0.5121944444444444,Literature,SAGA_Milky_Way,
,94.31724999999999,5.100111111111111,Literature,SAGA_Milky_Way,
,94.70141666666665,6.725444444444444,Literature,SAGA_Milky_Way,
,94.91737499999999,16.01325,Literature,SAGA_Milky_Way,
,96.31875,-0.9458333333333333,Literature,SAGA_Milky_Way,
,96.54270833333332,18.756916666666665,Literature,SAGA_Milky_Way,
,97.56529166666665,60.78411111111111,Literature,SAGA_Milky_Way,
,96.66958333333332,3.424722222222222,Literature,SAGA_Milky_Way,
,96.83520833333333,2.9082777777777777,Literature,SAGA_Milky_Way,
,12.276208333333331,57.815194444444444,Literature,SAGA_Milky_Way,
,12.095749999999999,5.280611111111111,Literature,SAGA_Milky_Way,
,99.06304166666665,58.10677777777778,Literature,SAGA_Milky_Way,
,98.15766666666664,-6.4885,Literature,SAGA_Milky_Way,
,12.443666666666665,70.4495,Literature,SAGA_Milky_Way,
,99.42241666666666,61.48122222222222,Literature,SAGA_Milky_Way,
,100.31545833333332,23.957722222222223,Literature,SAGA_Milky_Way,
,12.531625,-10.644333333333332,Literature,SAGA_Milky_Way,
,101.68475,43.57741666666667,Literature,SAGA_Milky_Way,
,12.808541666666665,18.790333333333336,Literature,SAGA_Milky_Way,
,12.840624999999998,18.739250000000002,Literature,SAGA_Milky_Way,
,101.58849999999998,-30.74413888888889,Literature,SAGA_Milky_Way,
,102.16408333333332,7.622333333333334,Literature,SAGA_Milky_Way,
,102.96208333333331,41.57630555555556,Literature,SAGA_Milky_Way,
,102.70749999999998,-0.5408333333333333,Literature,SAGA_Milky_Way,
,13.267499999999998,61.12397222222222,Literature,SAGA_Milky_Way,
,102.80204166666665,-29.575652777777776,Literature,SAGA_Milky_Way,
,103.07520833333332,-5.1737222222222226,Literature,SAGA_Milky_Way,
,103.67845833333332,24.245555555555555,Literature,SAGA_Milky_Way,
,13.215833333333332,40.245555555555555,Literature,SAGA_Milky_Way,
,103.82779166666666,25.375694444444445,Literature,SAGA_Milky_Way,
,103.5475,-12.038638888888888,Literature,SAGA_Milky_Way,
,13.169249999999998,-24.00583333333333,Literature,SAGA_Milky_Way,
,104.14241666666665,1.1620833333333331,Literature,SAGA_Milky_Way,
,104.54895833333333,22.475888888888885,Literature,SAGA_Milky_Way,
,104.69749999999999,26.08111111111111,Literature,SAGA_Milky_Way,
,104.66041666666666,-0.48055555555555557,Literature,SAGA_Milky_Way,
,105.41079166666665,48.37866666666667,Literature,SAGA_Milky_Way,
,103.97166666666666,-56.942499999999995,Literature,SAGA_Milky_Way,
,13.556708333333333,24.067083333333333,Literature,SAGA_Milky_Way,
,105.07516666666665,-5.367166666666666,Literature,SAGA_Milky_Way,
,16.423124999999995,87.319,Literature,SAGA_Milky_Way,
,13.573291666666666,-8.740666666666666,Literature,SAGA_Milky_Way,
,105.87691666666665,29.337083333333332,Literature,SAGA_Milky_Way,
,13.746958333333334,24.10027777777778,Literature,SAGA_Milky_Way,
,14.268374999999999,69.04344444444445,Literature,SAGA_Milky_Way,
,106.20583333333332,-16.284722222222225,Literature,SAGA_Milky_Way,
,107.3625,52.03861111111111,Literature,SAGA_Milky_Way,
,107.01766666666666,29.8345,Literature,SAGA_Milky_Way,
,14.166249999999998,59.18105555555555,Literature,SAGA_Milky_Way,
,107.29333333333334,30.386944444444445,Literature,SAGA_Milky_Way,
,13.933041666666664,-27.893666666666665,Literature,SAGA_Milky_Way,
,13.921041666666664,-33.753166666666665,Literature,SAGA_Milky_Way,
,107.27066666666666,15.421583333333333,Literature,SAGA_Milky_Way,
,107.39745833333332,25.728638888888888,Literature,SAGA_Milky_Way,
,107.83116666666666,33.11186111111111,Literature,SAGA_Milky_Way,
,14.29083333333333,34.86416666666667,Literature,SAGA_Milky_Way,
,108.95875,47.24,Literature,SAGA_Milky_Way,
,108.98170833333332,-27.448444444444444,Literature,SAGA_Milky_Way,
,109.61987499999998,27.253222222222224,Literature,SAGA_Milky_Way,
,14.899166666666664,32.492222222222225,Literature,SAGA_Milky_Way,
,111.70937499999998,21.53563888888889,Literature,SAGA_Milky_Way,
,112.044125,40.65658333333333,Literature,SAGA_Milky_Way,
,112.48316666666665,49.672444444444444,Literature,SAGA_Milky_Way,
,15.329249999999996,45.45205555555556,Literature,SAGA_Milky_Way,
,112.59749999999998,19.81388888888889,Literature,SAGA_Milky_Way,
,112.62091666666666,18.961277777777777,Literature,SAGA_Milky_Way,
,112.35683333333331,-7.551166666666666,Literature,SAGA_Milky_Way,
,112.01341666666666,-38.011472222222224,Literature,SAGA_Milky_Way,
,113.25241666666665,37.02983333333333,Literature,SAGA_Milky_Way,
,113.02399999999999,-8.881333333333334,Literature,SAGA_Milky_Way,
,113.02399999999999,-8.881333333333334,Literature,SAGA_Milky_Way,
,113.64629166666666,16.90111111111111,Literature,SAGA_Milky_Way,
,113.51324999999999,-22.296055555555558,Literature,SAGA_Milky_Way,
,114.71387499999997,-5.4655555555555555,Literature,SAGA_Milky_Way,
,114.82541666666665,5.2250000000000005,Literature,SAGA_Milky_Way,
,114.99720833333333,-3.5975,Literature,SAGA_Milky_Way,
,114.72354166666665,-51.08336111111112,Literature,SAGA_Milky_Way,
,15.902083333333332,23.76833333333333,Literature,SAGA_Milky_Way,
,116.23412499999999,39.55636111111111,Literature,SAGA_Milky_Way,
